isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
0,-4,0,0,0,0,4,0,0,0,0,0.358757,9783.76,0.0,65.963,28.172,5
0,-5,0,0,0,0,4,-1,0,0,0,0.357746,9791.89,8.126,50.675,8.126,1
0,-6,0,0,0,0,4,-2,0,0,0,0.356742,9801.44,17.677,45.849,9.551,1
0,-7,0,0,0,0,4,-3,0,0,0,0.355742,9811.41,27.648,27.648,9.971,1
0,-8,0,0,0,0,4,0,0,0,0,0.355742,9830.58,0.0,38.691,19.169,4
0,-9,0,0,0,0,0,-1,0,0,0,0.355742,9843.95,13.373,42.513,13.373,4
1,-8,1,0,0,0,0,-2,0,0,1,0.355742,9871.44,40.864,60.033,27.491,7
1,-7,2,0,0,0,0,-1,0,0,0,0.355742,9876.41,45.826,45.826,4.962,1
0,-8,2,0,0,0,0,0,0,0,0,0.355742,9897.65,67.072,53.699,21.246,6
0,-9,2,0,0,0,0,-1,0,0,0,0.355742,9908.43,77.85,36.986,10.778,2
0,-10,0,0,0,0,0,0,0,0,0,0.354749,9911.58,0.0,35.17,3.146,1
0,-11,0,0,0,0,0,-1,0,0,0,0.35376,9922.73,11.154,25.078,11.154,3
0,-12,0,0,0,0,0,-2,0,0,0,0.352778,9930.72,19.144,22.29,7.99,1
1,-11,0,0,0,0,0,-3,0,0,0,0.354571,9943.75,32.174,32.174,13.03,2
1,-10,0,0,0,0,0,-2,0,0,1,0.356354,9982.45,70.879,59.725,38.705,6
1,-9,0,0,0,0,0,-1,0,1,0,0.358127,9999.22,87.648,68.504,16.769,4
1,-8,0,0,0,0,0,0,0,0,0,0.35989,10004.0,92.42,60.246,4.772,0
0,-9,0,0,0,0,0,1,0,0,0,0.358904,10008.6,97.056,26.177,4.636,1
1,-8,0,0,0,0,0,0,0,1,0,0.360656,10052.9,141.369,53.721,44.313,8
1,-7,0,0,0,0,0,1,0,0,0,0.362398,10113.9,202.357,109.937,60.988,10
0,-6,0,0,0,0,1,0,0,0,0,0.362398,10145.3,0.0,136.651,31.35,9
1,-5,0,1,0,0,1,1,0,1,0,0.362398,10162.9,17.621,109.959,17.621,7
1,-4,0,2,0,0,1,2,0,0,0,0.362398,10181.3,36.014,67.364,18.393,5
1,-3,0,3,0,0,1,3,0,1,0,0.362398,10188.1,42.806,42.806,6.792,3
0,-4,0,0,0,0,2,0,0,0,0,0.361413,10210.6,0.0,47.702,22.517,3
1,-3,0,0,0,0,2,-1,0,0,1,0.363144,10252.0,41.375,70.684,41.375,4
1,-2,0,0,0,0,2,0,0,0,0,0.364865,10335.2,124.611,147.128,83.236,10
0,-3,0,0,0,0,2,1,0,0,0,0.363881,10371.7,161.102,161.102,36.491,7
1,-2,0,0,0,0,2,0,0,0,0,0.365591,10382.2,171.582,130.207,10.48,2
1,-1,0,0,0,0,2,1,0,0,0,0.367292,10406.4,195.787,71.176,24.205,4
0,-2,0,0,0,0,3,0,0,0,0,0.367292,10423.0,0.0,51.268,16.583,4
0,-3,0,0,0,0,3,-1,0,0,0,0.367292,10428.3,5.323,46.111,5.323,2
1,-2,0,0,1,0,3,-2,0,0,1,0.367292,10450.9,27.93,44.513,22.607,7
1,-1,0,0,2,0,3,-1,0,0,0,0.367292,10463.7,40.764,40.764,12.834,3
0,-2,0,0,2,0,3,0,0,0,0,0.367292,10481.9,58.947,53.624,18.183,6
0,-3,0,0,2,0,3,-1,0,0,0,0.367292,10532.1,109.114,81.184,50.167,12
0,-4,0,0,0,0,3,0,0,0,0,0.36631,10543.7,0.0,80.001,11.651,3
0,-5,0,0,0,0,3,-1,0,0,0,0.365333,10611.5,67.749,129.567,67.749,11
1,-4,0,0,0,0,3,-2,0,0,0,0.367021,10615.4,71.691,83.342,3.942,0
1,-3,0,0,0,0,3,-1,0,1,0,0.3687,10662.9,119.207,119.207,47.516,10
0,-4,0,0,0,0,3,0,0,0,0,0.367725,10681.1,137.33,69.581,18.123,3
0,-5,0,0,0,0,3,-1,0,0,0,0.366755,10735.3,191.522,119.831,54.192,9
0,-4,0,0,0,0,3,0,0,0,1,0.366755,10756.0,0.0,93.049,20.734,7
0,-5,0,0,0,0,3,1,0,0,0,0.366755,10773.8,17.846,92.772,17.846,6
0,-6,0,0,0,0,3,0,0,0,0,0.366755,10785.3,29.312,50.046,11.466,4
1,-5,0,0,0,1,3,-1,0,0,0,0.366755,10789.0,33.011,33.011,3.699,1
1,-4,0,0,0,2,3,0,0,0,0,0.366755,10789.6,33.638,15.792,0.627,1
1,-3,0,0,0,3,3,1,0,1,0,0.366755,10804.0,47.966,18.654,14.328,5
0,-4,0,0,0,0,4,0,0,0,0,0.365789,10815.3,0.0,26.266,11.311,1
0,-5,0,0,0,0,4,-1,0,0,0,0.364829,10816.7,1.389,27.028,1.389,1
1,-4,0,0,0,0,4,-2,0,0,0,0.366492,10822.7,7.417,18.728,6.028,0
0,-5,0,0,0,0,4,-1,0,0,0,0.365535,10840.6,25.37,25.37,17.953,3
0,-6,0,0,0,0,4,-2,0,0,0,0.364583,10847.6,32.332,30.943,6.962,1
0,-7,0,0,0,0,4,0,0,0,0,0.364583,10858.4,0.0,35.68,10.765,2
1,-6,0,0,0,1,4,-1,0,1,0,0.364583,10870.9,12.545,30.272,12.545,5
0,-7,0,0,0,1,4,0,0,0,0,0.364583,10879.2,20.834,31.599,8.289,2
1,-6,0,0,0,2,4,-1,0,1,0,0.364583,10893.3,34.919,34.919,14.085,5
0,-7,0,0,0,2,4,0,0,0,0,0.364583,10899.4,41.071,28.526,6.152,2
0,-8,0,0,0,2,4,-1,0,0,0,0.364583,10913.6,55.203,34.369,14.132,4
0,-9,0,0,0,0,4,0,0,0,0,0.363636,10991.4,0.0,98.144,77.86,11
0,-10,0,0,0,0,4,-1,0,0,0,0.362694,11010.4,18.994,110.986,18.994,3
0,-11,0,0,0,0,4,-2,0,0,0,0.361757,11058.3,66.848,144.708,47.854,9
1,-10,0,0,0,0,4,-3,0,0,0,0.363402,11060.3,68.817,68.817,1.969,0
0,-11,0,0,0,0,4,-2,0,0,0,0.362468,11077.2,85.73,66.736,16.913,5
